week_start,demand,promo_flag,promo_lift,promo_carryover,holiday_flag,holiday_lead_flag,holiday_decay_flag,year,month,week_of_year,y_tr,demand_lag_1,demand_lag_2,demand_lag_4,demand_lag_8,demand_lag_12,demand_lag_52,demand_rolling_mean_4w,demand_rolling_std_4w,demand_rolling_mean_8w,demand_rolling_std_8w,demand_rolling_mean_12w,demand_rolling_std_12w,promo_flag_lag_1,promo_flag_lag_2,rolling_promo_rate_12w,sum_promos_4w,weeks_since_last_promo,sin_woy,cos_woy,sin_month,cos_month,year_progress,weeks_from_start,is_q4,is_holiday_season,week_of_month
2019-03-25,51,0,0.0,0.0644405806372585,0,0,0,2019,3,13,3.9512437185814275,3.912023005428146,4.060443010546419,4.0943445622221,2.8903717578961645,4.2626798770413155,3.6888794541139363,4.05694370694004,0.17631006961273502,4.185077726750308,0.2193915504137002,3.9888807832111457,0.4297630181751255,1,0,0.08333333333333333,1.0,1.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,0.2273972602739726,64,0,0,4
2019-04-01,44,0,0.0,0.0,0,0,0,2019,4,14,3.8066624897703196,3.9512437185814275,3.912023005428146,4.30406509320417,4.276666119016055,4.0943445622221,3.8501476017100584,3.9325930560815783,0.10484129686292523,4.126327273094591,0.2518858296624732,3.964907277173497,0.43136600358957944,0,1,0.08333333333333333,1.0,2.0,0.992708874098054,-0.12053668025532288,0.8660254037844387,-0.4999999999999998,0.2465753424657534,65,0,0,1
2019-04-08,51,0,0.0,0.0,0,0,0,2019,4,15,3.9512437185814275,3.8066624897703196,3.9512437185814275,4.060443010546419,4.564348191467836,3.7376696182833684,4.2626798770413155,3.9052932330903305,0.06830375196455733,4.04968921398379,0.18358730410022778,3.982705118865002,0.4255041395771627,0,0,0.08333333333333333,1.0,3.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,0.26575342465753427,66,0,0,2
2019-04-15,60,1,0.3978894388357902,0.0,0,0,0,2019,4,16,4.110873864173311,3.9512437185814275,3.8066624897703196,3.912023005428146,4.31748811353631,3.6635616461296463,4.219507705176107,3.9550059477766215,0.12426973033438662,4.023862432813416,0.1524191670548318,4.019981137035307,0.4144538743375041,0,0,0.16666666666666666,1.0,0.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,0.28493150684931506,67,0,0,3
2019-04-22,21,0,0.0,0.1154312384010159,0,0,0,2019,4,17,3.091042453358316,4.110873864173311,3.9512437185814275,3.9512437185814275,4.0943445622221,2.8903717578961645,4.23410650459726,3.7399556314708438,0.4500966965657684,3.8984496692054424,0.35896273397867967,4.036703694990487,0.3659416439747901,1,0,0.16666666666666666,1.0,1.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,0.3041095890410959,68,0,0,4
2019-04-29,62,0,0.0,0.0,0,1,0,2019,4,18,4.143134726391533,3.091042453358316,4.110873864173311,3.8066624897703196,4.30406509320417,4.276666119016055,4.110873864173311,3.8240736906261468,0.4958364296522636,3.878333373353862,0.3368105217334105,4.025576078938443,0.3599628602278468,0,1,0.16666666666666666,1.0,2.0,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,0.3232876712328767,69,0,0,5
2019-05-06,105,1,0.1221389694206196,0.0,1,0,0,2019,5,19,4.663439094112067,4.143134726391533,3.091042453358316,3.9512437185814275,4.060443010546419,4.564348191467836,4.343805421853684,4.002122534508807,0.6580571900774892,3.9537078837995683,0.4361955379122238,4.033833654158795,0.3742970932879996,0,0,0.25,2.0,0.0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.3424657534246575,70,0,0,1
2019-05-13,82,0,0.0,0.0275828734556386,0,0,1,2019,5,20,4.418840607796598,4.663439094112067,4.143134726391533,4.110873864173311,3.912023005428146,4.31748811353631,3.9512437185814275,4.0791142204146285,0.6921546114235008,4.0170600840956245,0.46512189533666215,4.042279695347153,0.3823368254641385,1,0,0.25,1.0,1.0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.36164383561643837,71,0,0,2
2019-05-20,46,0,0.0,0.0,0,0,0,2019,5,21,3.8501476017100584,4.418840607796598,4.663439094112067,3.091042453358316,3.9512437185814275,4.0943445622221,3.8066624897703196,4.268890507502564,0.3508626309579218,4.004423069486704,0.468526424373236,4.021929948637816,0.3857967639615218,0,1,0.25,1.0,2.0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.38082191780821917,72,0,0,3
2019-05-27,34,0,0.0,0.0,0,0,0,2019,5,22,3.5553480614894135,3.8501476017100584,4.418840607796598,4.143134726391533,3.8066624897703196,4.30406509320417,3.7612001156935624,4.121943841277034,0.5086808994279675,3.9730087659515907,0.491540337036403,3.959536862661586,0.39641739084395805,0,0,0.25,1.0,3.0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0.4,73,0,0,4
2019-06-03,24,0,0.0,0.0,0,0,0,2019,6,23,3.2188758248682006,3.5553480614894135,3.8501476017100584,4.663439094112067,3.9512437185814275,4.060443010546419,4.219507705176107,3.7608030239660675,0.5088853001198178,3.881462779237437,0.5596530499986248,3.8894062638550686,0.4480250943616618,0,0,0.25,0.0,4.0,0.35460488704253584,-0.9350162426854147,1.2246467991473532e-16,-1.0,0.4191780821917808,74,0,0,1
2019-06-10,66,0,0.0,0.0,0,0,0,2019,6,24,4.204692619390966,3.2188758248682006,3.5553480614894135,4.418840607796598,4.110873864173311,3.912023005428146,3.58351893845611,3.7072660268646596,0.4201001535318783,3.893190123639644,0.5660929496406221,3.91379539835197,0.45723947846785984,0,0,0.16666666666666666,0.0,5.0,0.23931566428755768,-0.970941817426052,1.2246467991473532e-16,-1.0,0.4383561643835616,75,0,0,2
2019-06-17,47,0,0.0,0.0,0,0,0,2019,6,25,3.871201010907891,4.204692619390966,3.2188758248682006,3.8501476017100584,3.091042453358316,3.9512437185814275,3.6109179126442243,3.7125293791641174,0.42261138178621566,3.990709943333341,0.46662776656498367,3.9071251727125085,0.45722735041054474,0,0,0.16666666666666666,0.0,6.0,0.12053668025532308,-0.992708874098054,1.2246467991473532e-16,-1.0,0.4575342465753425,76,0,0,3
2019-06-24,54,0,0.0,0.0,0,0,0,2019,6,26,4.007333185232471,3.871201010907891,4.204692619390966,3.5553480614894135,4.143134726391533,3.8066624897703196,3.1780538303479458,3.825525660099882,0.4269784613892288,3.9737347506884584,0.4627446176370208,3.923847730667688,0.4568885399558034,0,0,0.16666666666666666,0.0,7.0,-3.216245299353273e-16,-1.0,1.2246467991473532e-16,-1.0,0.4767123287671233,77,0,0,4
2019-07-01,60,0,0.0,0.0,0,0,0,2019,7,27,4.110873864173311,4.007333185232471,3.871201010907891,3.2188758248682006,4.663439094112067,3.9512437185814275,3.6635616461296463,4.04852516992616,0.14308071023168095,3.9046640969461137,0.37869646373298793,3.9371502428003446,0.4600714638049796,0,0,0.16666666666666666,0.0,8.0,-0.12053668025532283,-0.992708874098054,-0.4999999999999997,-0.8660254037844388,0.4958904109589041,78,0,0,1
2019-07-08,58,0,0.0,0.0,0,0,0,2019,7,28,4.07753744390572,4.110873864173311,4.007333185232471,4.204692619390966,4.418840607796598,4.110873864173311,3.828641396489095,4.0167363760548485,0.10618788227658521,3.862001201459754,0.32837778985176075,3.9343722077780456,0.45902657179498924,0,0,0.08333333333333333,0.0,9.0,-0.23931566428755743,-0.9709418174260521,-0.4999999999999997,-0.8660254037844388,0.5150684931506849,79,0,0,2
2019-07-15,86,1,0.2661562853203962,0.0,0,0,0,2019,7,29,4.465908118654584,4.07753744390572,4.110873864173311,3.871201010907891,3.8501476017100584,3.091042453358316,3.9318256327243257,4.165413152991522,0.2049253318224925,3.9389712660778198,0.39133320477307376,4.048944346552735,0.39675540665540954,0,0,0.16666666666666666,1.0,0.0,-0.3546048870425356,-0.9350162426854148,-0.4999999999999997,-0.8660254037844388,0.5342465753424658,80,0,0,3
2019-07-22,36,0,0.0,0.1040165925483371,0,0,0,2019,7,30,3.6109179126442243,4.465908118654584,4.07753744390572,4.007333185232471,3.5553480614894135,4.143134726391533,3.258096538021482,4.06630933484446,0.35079557349139734,3.945917497472171,0.3839750696262583,4.004592945407126,0.41461418512316184,1,0,0.16666666666666666,1.0,1.0,-0.46472317204376806,-0.8854560256532101,-0.4999999999999997,-0.8660254037844388,0.5534246575342465,81,0,0,4
2019-07-29,39,0,0.0,0.0,0,0,0,2019,7,31,3.6888794541139363,3.6109179126442243,4.465908118654584,4.110873864173311,3.2188758248682006,4.663439094112067,3.5263605246161616,3.960810732329616,0.3937512328899589,4.004667951127888,0.2782403930453094,3.9233796420739484,0.36648250619548256,0,1,0.08333333333333333,1.0,2.0,-0.5680647467311556,-0.8229838658936566,-0.4999999999999997,-0.8660254037844388,0.5726027397260274,82,0,0,5
2019-08-05,43,0,0.0,0.0,0,0,0,2019,8,32,3.784189633918261,3.6888794541139363,3.6109179126442243,4.07753744390572,4.204692619390966,4.418840607796598,3.9512437185814275,3.887473779832751,0.39207854358093414,3.9521050779438,0.2747523533243715,3.8704920609174196,0.33272030784115475,0,0,0.08333333333333333,1.0,3.0,-0.663122658240795,-0.7485107481711013,-0.8660254037844385,-0.5000000000000004,0.5917808219178082,83,0,0,1
2019-08-12,44,0,0.0,0.0,0,0,0,2019,8,33,3.8066624897703196,3.784189633918261,3.6888794541139363,4.465908118654584,3.871201010907891,3.8501476017100584,3.871201010907891,3.722662372611685,0.09031377429493173,3.9440377628016035,0.278390633925934,3.866868301589108,0.3331984902974351,0,0,0.08333333333333333,0.0,4.0,-0.7485107481711011,-0.6631226582407952,-0.8660254037844385,-0.5000000000000004,0.6109589041095891,84,0,0,2
2019-08-19,34,0,0.0,0.0,0,0,0,2019,8,34,3.5553480614894135,3.8066624897703196,3.784189633918261,3.6109179126442243,4.007333185232471,3.5553480614894135,3.6375861597263857,3.7087699098229825,0.11431679049283214,3.8875396223337213,0.30799964512934447,3.866868301589108,0.3331984902974351,0,0,0.08333333333333333,0.0,5.0,-0.8229838658936564,-0.5680647467311559,-0.8660254037844385,-0.5000000000000004,0.6301369863013698,85,0,0,3
2019-08-26,61,0,0.0,0.0,0,0,0,2019,8,35,4.127134385045092,3.5553480614894135,3.8066624897703196,3.6888794541139363,4.110873864173311,3.2188758248682006,3.58351893845611,3.8183336425557712,0.23510376683777878,3.8895721874426936,0.3097328078872153,3.9425565149371824,0.26973611514254664,0,0,0.08333333333333333,0.0,6.0,-0.8854560256532096,-0.4647231720437691,-0.8660254037844385,-0.5000000000000004,0.6493150684931507,86,0,0,4
2019-09-02,40,0,0.0,0.0,0,0,0,2019,9,36,3.713572066704308,4.127134385045092,3.5553480614894135,3.784189633918261,4.07753744390572,4.204692619390966,3.332204510175204,3.8006792507522835,0.24109735778531233,3.8440765152925174,0.3048716688705586,3.9016298022132947,0.26353400340129157,0,0,0.08333333333333333,0.0,7.0,-0.9350162426854147,-0.3546048870425359,-1.0,-1.8369701987210297e-16,0.6684931506849315,87,0,0,1
2019-09-09,25,0,0.0,0.0,0,0,0,2019,9,37,3.258096538021482,3.713572066704308,4.127134385045092,3.8066624897703196,4.465908118654584,3.871201010907891,4.04305126783455,3.663537762815074,0.3621753065132106,3.6931000677133796,0.24639516182438068,3.850537762806093,0.3227490262399859,0,0,0.08333333333333333,0.0,8.0,-0.970941817426052,-0.23931566428755774,-1.0,-1.8369701987210297e-16,0.6876712328767123,88,0,0,2
2019-09-16,39,1,0.3907907606857297,0.0,0,0,0,2019,9,38,3.6888794541139363,3.258096538021482,3.713572066704308,3.5553480614894135,3.6109179126442243,4.007333185232471,4.007333185232471,3.6969206109712043,0.35496121364862065,3.702845260397093,0.24421249152473817,3.8239999518795487,0.3217754457971524,0,0,0.16666666666666666,1.0,0.0,-0.992708874098054,-0.12053668025532357,-1.0,-1.8369701987210297e-16,0.7068493150684931,89,0,0,3
2019-09-23,49,0,0.0,0.1255356414382366,0,0,0,2019,9,39,3.912023005428146,3.6888794541139363,3.258096538021482,4.127134385045092,3.6888794541139363,4.110873864173311,3.4965075614664802,3.643142766066968,0.27544467797408334,3.7307382043113697,0.25489895528187484,3.8074290469841183,0.3105845062034672,1,0,0.16666666666666666,1.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.726027397260274,90,0,0,4
2019-09-30,45,0,0.0,0.0,0,0,0,2019,9,40,3.828641396489095,3.912023005428146,3.6888794541139363,3.713572066704308,3.784189633918261,4.07753744390572,3.713572066704308,3.6719100985131647,0.2908312968650842,3.736294674632724,0.25670865271149307,3.7866877096994,0.29900122700353743,0,1,0.16666666666666666,1.0,2.0,-0.992708874098054,0.1205366802553232,-1.0,-1.8369701987210297e-16,0.7452054794520548,91,0,0,5
2019-10-07,50,0,0.0,0.0,0,0,0,2019,10,41,3.9318256327243257,3.828641396489095,3.912023005428146,3.258096538021482,3.8066624897703196,4.465908118654584,3.1780538303479458,3.840342372188876,0.11043131881230628,3.751940067501975,0.2652809363295998,3.742180835871878,0.21729188207858405,0,0,0.08333333333333333,1.0,3.0,-0.9709418174260521,0.23931566428755738,-0.8660254037844386,0.5000000000000001,0.7643835616438356,92,1,0,1
2019-10-14,39,0,0.0,0.0,0,0,0,2019,10,42,3.6888794541139363,3.9318256327243257,3.828641396489095,3.6888794541139363,3.5553480614894135,3.6109179126442243,3.6109179126442243,3.840342372188876,0.11043131881230628,3.76863149158004,0.25515183750917686,3.7486776309943544,0.21415329350521994,0,0,0.08333333333333333,0.0,4.0,-0.9350162426854148,0.35460488704253557,-0.8660254037844386,0.5000000000000001,0.7835616438356164,93,1,0,2
2019-10-21,71,0,0.0,0.0,0,0,0,2019,10,43,4.276666119016055,3.6888794541139363,3.9318256327243257,3.912023005428146,4.127134385045092,3.6888794541139363,4.465908118654584,3.931503150585853,0.2507218760006346,3.7873229583264107,0.28846814924661124,3.7976598530695305,0.2612701299565466,0,0,0.08333333333333333,0.0,5.0,-0.8854560256532101,0.464723172043768,-0.8660254037844386,0.5000000000000001,0.8027397260273973,94,1,0,3
2019-10-28,62,0,0.0,0.0,0,0,0,2019,10,44,4.143134726391533,4.276666119016055,3.6888794541139363,3.828641396489095,3.713572066704308,3.784189633918261,3.5263605246161616,4.0101264830614625,0.2569469770852132,3.841018290787314,0.3118136857534895,3.82757194410897,0.27949915138776155,0,0,0.08333333333333333,0.0,6.0,-0.822983865893657,0.5680647467311548,-0.8660254037844386,0.5000000000000001,0.821917808219178,95,1,0,4
2019-11-04,42,0,0.0,0.0,0,0,0,2019,11,45,3.7612001156935624,4.143134726391533,4.276666119016055,3.9318256327243257,3.258096538021482,3.8066624897703196,4.844187086458591,3.9674701038037714,0.2867172204697177,3.9039062379963236,0.21230989558952004,3.823783412935907,0.28011577324001075,0,0,0.08333333333333333,0.0,7.0,-0.7485107481711011,0.6631226582407952,-0.5000000000000004,0.8660254037844384,0.8410958904109589,96,1,1,1
2019-11-11,54,0,0.0,0.0,0,0,0,2019,11,46,4.007333185232471,3.7612001156935624,4.143134726391533,3.6888794541139363,3.6888794541139363,3.5553480614894135,4.02535169073515,4.047083536583405,0.22003288692996334,3.9437129543861404,0.195416208066819,3.861448839914495,0.2709783753409294,0,0,0.08333333333333333,0.0,8.0,-0.6631226582407955,0.7485107481711007,-0.5000000000000004,0.8660254037844384,0.8602739726027397,97,1,1,2
2019-11-18,39,0,0.0,0.0,0,1,0,2019,11,47,3.6888794541139363,4.007333185232471,3.7612001156935624,4.276666119016055,3.912023005428146,4.127134385045092,3.784189633918261,3.9001368703578754,0.21171689089785145,3.9158200104718643,0.2154809206207245,3.824927595670232,0.261274472116438,0,0,0.08333333333333333,0.0,9.0,-0.5680647467311559,0.8229838658936564,-0.5000000000000004,0.8660254037844384,0.8794520547945206,98,1,1,3
2019-11-25,75,0,0.0,0.0,1,0,0,2019,11,48,4.330733340286331,3.6888794541139363,4.007333185232471,4.143134726391533,3.828641396489095,3.713572066704308,4.394449154672439,3.9470365238315748,0.28985006329045393,3.9785815034465184,0.255808273790965,3.876357701802067,0.29582036552173463,0,0,0.08333333333333333,0.0,10.0,-0.4647231720437684,0.88545602565321,-0.5000000000000004,0.8660254037844384,0.8986301369863013,99,1,1,4
2019-12-02,54,1,0.2569293532510447,0.0,0,0,1,2019,12,49,4.007333185232471,4.330733340286331,3.6888794541139363,3.7612001156935624,3.9318256327243257,3.258096538021482,4.204692619390966,4.008569791216302,0.26203964227748516,3.9880199475100366,0.25522902447107654,3.9387940890696505,0.22375608806175784,0,0,0.16666666666666666,1.0,0.0,-0.35460488704253595,0.9350162426854147,-2.4492935982947064e-16,1.0,0.9178082191780822,100,1,1,1
2019-12-09,103,1,0.2888195914405788,0.0631348802789107,0,0,0,2019,12,50,4.6443908991413725,4.007333185232471,4.330733340286331,4.007333185232471,3.6888794541139363,3.6888794541139363,4.1588830833596715,4.167834219693527,0.41182546535748915,4.107458878138466,0.3124112469820271,4.018420042821936,0.2876330806424487,1,0,0.16666666666666666,2.0,0.0,-0.2393156642875578,0.970941817426052,-2.4492935982947064e-16,1.0,0.936986301369863,101,1,1,2
2019-12-16,64,0,0.0,0.0965639817362071,0,1,0,2019,12,51,4.174387269895637,4.6443908991413725,4.007333185232471,3.6888794541139363,4.276666119016055,3.912023005428146,4.48863636973214,4.289211173638953,0.27111895110818784,4.094674021998414,0.3065350619823534,4.04028373152756,0.28877954404191275,1,1,0.16666666666666666,2.0,1.0,-0.12053668025532363,0.992708874098054,-2.4492935982947064e-16,1.0,0.9561643835616438,102,1,1,3
2019-12-23,89,0,0.0,0.0,1,1,0,2019,12,52,4.499809670330265,4.174387269895637,4.6443908991413725,4.330733340286331,4.143134726391533,3.828641396489095,5.003946305945459,4.331480256149936,0.2921172094041932,4.139258389990756,0.3388279243628908,4.0962144210143245,0.30839210309456844,0,1,0.16666666666666666,2.0,2.0,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,0.9753424657534246,103,1,1,4
2019-12-30,108,1,0.3087246066953851,0.0,1,0,1,2019,12,1,4.6913478822291435,4.499809670330265,4.174387269895637,4.007333185232471,3.7612001156935624,3.9318256327243257,4.2626798770413155,4.502483930399104,0.23342504177211043,4.255526860807703,0.34997110626103833,4.1595079418063925,0.3470983496219381,0,0,0.25,2.0,0.0,0.12053668025532305,0.992708874098054,-2.4492935982947064e-16,1.0,0.9945205479452055,104,1,1,5
2020-01-06,41,1,0.236362319430332,0.0999112009236119,0,0,1,2020,1,2,3.7376696182833684,4.6913478822291435,4.499809670330265,4.6443908991413725,4.007333185232471,3.6888794541139363,4.0943445622221,4.275803610184604,0.41742433419250985,4.221818914939066,0.3881907934149551,4.1635737888205115,0.3413220196176686,1,0,0.3333333333333333,2.0,0.0,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0.01366120218579235,105,0,0,1
2020-01-13,82,0,0.0,0.0642036980396092,0,0,0,2020,1,3,4.418840607796598,3.7376696182833684,4.6913478822291435,4.174387269895637,3.6888794541139363,4.276666119016055,3.7376696182833684,4.336916944659844,0.41551741814020193,4.313064059149398,0.3258028133836862,4.175421662885557,0.348006627433954,1,1,0.3333333333333333,2.0,1.0,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,0.03278688524590164,106,0,0,2
2020-01-20,47,1,0.2882674240252191,0.0,0,0,0,2020,1,4,3.871201010907891,4.418840607796598,3.7376696182833684,4.499809670330265,4.330733340286331,4.143134726391533,3.6635616461296463,4.17976477980425,0.4507527975629986,4.255622517977094,0.3608653918308165,4.152760519928587,0.35898090226965046,0,1,0.4166666666666667,3.0,0.0,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,0.05191256830601093,107,0,0,3
2020-01-27,46,0,0.0,0.0642004757214225,0,0,0,2020,1,5,3.8501476017100584,3.871201010907891,4.418840607796598,4.6913478822291435,4.007333185232471,3.7612001156935624,2.8903717578961645,3.969464709674479,0.30526490624502667,4.235974320036791,0.3800828328248314,4.160172810429962,0.3509902735818877,1,0,0.4166666666666667,2.0,1.0,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,0.07103825136612021,108,0,0,4
2020-02-03,64,0,0.0,0.0,0,1,0,2020,2,6,4.174387269895637,3.8501476017100584,3.871201010907891,3.7376696182833684,4.6443908991413725,4.007333185232471,4.276666119016055,4.078644122577546,0.2708897090708721,4.177223866381075,0.3423900563635874,4.1740939841518925,0.3476744041790472,0,1,0.4166666666666667,1.0,2.0,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,0.09016393442622951,109,0,0,1
2020-02-10,82,0,0.0,0.0,1,0,0,2020,2,7,4.418840607796598,4.174387269895637,3.8501476017100584,4.418840607796598,4.174387269895637,3.6888794541139363,4.564348191467836,4.078644122577546,0.2708897090708721,4.207780533618695,0.35284913389393335,4.234924080292115,0.31762135361610516,0,0,0.4166666666666667,1.0,3.0,0.7485107481711011,0.6631226582407953,0.8660254037844386,0.5000000000000001,0.1092896174863388,110,0,0,2
2020-02-17,67,0,0.0,0.0,0,0,1,2020,2,8,4.219507705176107,4.418840607796598,4.174387269895637,3.871201010907891,4.499809670330265,4.330733340286331,4.31748811353631,4.1657207961446,0.23567224376720552,4.172742787974425,0.3330707646675243,4.225655277366262,0.3161909504816145,0,0,0.4166666666666667,0.0,4.0,0.8229838658936564,0.5680647467311559,0.8660254037844386,0.5000000000000001,0.1284153005464481,111,0,0,3
2020-02-24,51,0,0.0,0.0,0,0,0,2020,2,9,3.9512437185814275,4.219507705176107,4.418840607796598,3.8501476017100584,4.6913478822291435,4.007333185232471,4.0943445622221,4.190994825362442,0.19190543590495202,4.0802297675184604,0.2640871777753385,4.220981155145341,0.3201020984126143,0,0,0.3333333333333333,0.0,5.0,0.8854560256532099,0.4647231720437686,0.8660254037844386,0.5000000000000001,0.14754098360655737,112,0,0,4
2020-03-02,50,0,0.0,0.0,0,0,0,2020,3,10,3.9318256327243257,3.9512437185814275,4.219507705176107,4.174387269895637,3.7376696182833684,4.6443908991413725,4.30406509320417,4.130354416069615,0.23285683122676498,4.10449926932358,0.2354808223597228,4.161600716277254,0.2998699042287165,0,0,0.25,0.0,6.0,0.9350162426854148,0.35460488704253557,1.0,6.123233995736766e-17,0.16666666666666666,113,0,0,1
2020-03-09,26,0,0.0,0.0,0,0,0,2020,3,11,3.295836866004329,3.9318256327243257,3.9512437185814275,4.418840607796598,4.418840607796598,4.174387269895637,4.060443010546419,3.849603480621547,0.39182386309704254,3.964123801599547,0.3350140197180697,4.088388182619645,0.3901286735931087,0,0,0.25,0.0,7.0,0.970941817426052,0.23931566428755804,1.0,6.123233995736766e-17,0.18579234972677597,114,0,0,2
2020-03-16,51,0,0.0,0.0,0,0,0,2020,3,12,3.9512437185814275,3.295836866004329,3.9318256327243257,4.219507705176107,3.871201010907891,4.499809670330265,3.912023005428146,3.782537483972878,0.3245961747978458,3.974129140058739,0.33303177690098207,4.042674353307243,0.3691104927865184,0,0,0.25,0.0,8.0,0.992708874098054,0.120536680255323,1.0,6.123233995736766e-17,0.20491803278688525,115,0,0,3
2020-03-23,51,0,0.0,0.0,0,0,0,2020,3,13,3.9512437185814275,3.9512437185814275,3.295836866004329,3.9512437185814275,3.8501476017100584,4.6913478822291435,3.9512437185814275,3.7825374839728774,0.3245961747978458,3.98676615466766,0.3295550937118228,3.9809990063365994,0.30757174292293243,0,0,0.16666666666666666,0.0,9.0,1.0,-1.6081226496766366e-16,1.0,6.123233995736766e-17,0.22404371584699453,116,0,0,4
2020-03-30,55,0,0.0,0.0,0,0,0,2020,3,14,4.02535169073515,3.9512437185814275,3.9512437185814275,3.9318256327243257,4.174387269895637,3.7376696182833684,3.8066624897703196,3.8059189984755832,0.3418445245265639,3.968136707272599,0.32154906952174983,4.004972512374248,0.2979422410641038,0,0,0.08333333333333333,0.0,10.0,0.992708874098054,-0.12053668025532288,1.0,6.123233995736766e-17,0.24316939890710382,117,0,0,5
2020-04-06,37,0,0.0,0.0,0,0,0,2020,4,15,3.6375861597263857,4.02535169073515,3.9512437185814275,3.295836866004329,4.418840607796598,4.418840607796598,3.9512437185814275,3.8913563219060974,0.17274938942626353,3.8704799012638227,0.2812196582310178,3.939867975035064,0.28433144734317195,0,0,0.08333333333333333,0.0,11.0,0.9709418174260521,-0.2393156642875575,0.8660254037844387,-0.4999999999999998,0.26229508196721313,118,0,0,1
2020-04-13,83,0,0.0,0.0,0,0,0,2020,4,16,4.430816798843313,3.6375861597263857,4.02535169073515,3.9512437185814275,4.219507705176107,3.871201010907891,4.110873864173311,4.011249591971569,0.3263232424607317,3.896893537972223,0.3251740330699551,3.9865026240296815,0.31615677946592735,0,0,0.0,0.0,12.0,0.9350162426854148,-0.35460488704253545,0.8660254037844387,-0.4999999999999998,0.2814207650273224,119,0,0,2
2020-04-20,74,0,0.0,0.0,0,0,0,2020,4,17,4.31748811353631,4.430816798843313,3.6375861597263857,3.9512437185814275,3.9512437185814275,3.8501476017100584,3.091042453358316,4.10281069071029,0.3540753986324276,3.9426740873415835,0.358039512531799,4.0254476666818695,0.3264498161643231,0,0,0.0,0.0,13.0,0.8854560256532099,-0.4647231720437685,0.8660254037844387,-0.4999999999999998,0.3005464480874317,120,0,0,3
2020-04-27,66,1,0.2752942935769301,0.0,0,1,0,2020,4,18,4.204692619390966,4.31748811353631,4.430816798843313,4.02535169073515,3.9318256327243257,4.174387269895637,4.143134726391533,4.1476459228742435,0.3523480297905761,3.9767824606749134,0.36966684245145853,4.0279731124731475,0.3278211153496258,0,0,0.08333333333333333,1.0,0.0,0.8229838658936565,-0.5680647467311557,0.8660254037844387,-0.4999999999999998,0.319672131147541,121,0,0,4
2020-05-04,94,0,0.0,0.0920349124085703,1,0,0,2020,5,19,4.553876891600541,4.204692619390966,4.31748811353631,3.6375861597263857,3.295836866004329,4.418840607796598,4.663439094112067,4.3767186058427825,0.14990315088099204,4.13403746387444,0.29954561110122574,4.039226136123475,0.3443586053499973,1,0,0.08333333333333333,1.0,1.0,0.7485107481711013,-0.663122658240795,0.49999999999999994,-0.8660254037844387,0.33879781420765026,122,0,0,1
2020-05-11,60,0,0.0,0.0,0,0,1,2020,5,20,4.110873864173311,4.553876891600541,4.204692619390966,4.430816798843313,3.9512437185814275,4.219507705176107,4.418840607796598,4.296732872175282,0.1911097466188973,4.153991232073426,0.29081923399257664,4.030173316039909,0.34059571475999445,0,1,0.08333333333333333,1.0,2.0,0.6631226582407952,-0.7485107481711012,0.49999999999999994,-0.8660254037844387,0.35792349726775957,123,0,0,2
2020-05-18,57,0,0.0,0.0,0,0,0,2020,5,21,4.060443010546419,4.110873864173311,4.553876891600541,4.31748811353631,3.9512437185814275,3.9512437185814275,3.8501476017100584,4.232471596427809,0.22245065234045125,4.16764114356905,0.2823839693125995,4.039273257036992,0.3397529203805641,0,0,0.08333333333333333,1.0,3.0,0.5680647467311558,-0.8229838658936564,0.49999999999999994,-0.8660254037844387,0.3770491803278688,124,0,0,3
2020-05-25,67,0,0.0,0.0,0,0,0,2020,5,22,4.219507705176107,4.060443010546419,4.110873864173311,4.204692619390966,4.02535169073515,3.9318256327243257,3.5553480614894135,4.236175367874095,0.22195675059159928,4.191910645374169,0.2766939322364777,4.06324676307464,0.3416264882751162,0,0,0.08333333333333333,0.0,4.0,0.46472317204376906,-0.8854560256532096,0.49999999999999994,-0.8660254037844387,0.39617486338797814,125,0,0,4
